P,H,HS,T,RH,CC
0,5,0.51,12,95,0
0.0104202,6,8.1,11.8,96,14
0.061332275,7,16.56,12.6,96,24
0.09608005,8,25.53,15,87,29
0.11606165,9,34.69,16.7,78,29
0.14512005,10,43.62,18.1,69,20
0.23741255,11,51.73,19.1,61,8
0.5001009,12,58.02,19.8,56,18
0.892944375,13,61.05,20.5,52,2
1.282788125,14,59.72,21.2,50,1
1.92769545,15,54.57,21.6,49,0
2.13178795,16,47.05,22,48,0
2.20309035,17,38.36,22.1,47,0
2.1559997,18,29.24,21.8,49,3
1.98224205,19,20.15,21.2,53,3
1.6310741,20,11.45,20.1,61,4
0.825654075,21,3.46,19.3,66,11
0.03775625,22,0,17.9,73,2
0,23,0,17,78,7
0,0,0,16.4,82,0
0,1,0,15.8,85,4
0,2,0,15.2,86,13
0,3,0,14.8,88,20
0,4,0,14.4,88,4
0,5,0.47,14.1,88,0
0.0106257,6,8.07,14.1,87,0
0.0636875,7,16.52,14.9,83,0
0.109434425,8,25.49,16.5,77,3
0.139614425,9,34.65,18.8,73,9
0.182361375,10,43.58,20.7,67,9
0.266436275,11,51.69,22.2,64,2
0.511980925,12,57.99,23.8,62,28
0.874685025,13,61.03,25.4,60,8
1.280853575,14,59.73,26.6,58,30
1.327707125,15,54.58,27.3,56,21
1.500517,16,47.07,27.6,55,19
1.61092665,17,38.39,27.9,53,19
1.70097625,18,29.27,28,50,34
1.663595,19,20.17,27.7,53,55
1.32678695,20,11.47,26.9,60,47
0.5627772,21,3.48,23.6,73,49
0.050683375,22,0,22.4,76,47
0,23,0,21.1,80,44
0,0,0,20.1,83,100
0,1,0,19.3,88,100
0,2,0,18.7,90,100
0,3,0,18.4,91,100
0,4,0,18.2,93,100
0,5,0.43,18.3,94,91
0,6,8.03,18.3,93,100
0.01624285,7,16.48,18.3,93,100
0.16560155,8,25.45,18.2,93,100
0.2144945,9,34.6,18,97,65
0.23822055,10,43.54,18.6,89,41
0.499416775,11,51.65,19.3,85,57
0.764373575,12,57.96,19.7,79,100
1.286579275,13,61.01,20.4,73,100
0.715984075,14,59.73,21,71,88
1.209778825,15,54.59,21.3,70,61
1.0214791,16,47.09,20.9,71,74
0.78055435,17,38.41,20,75,100
2.065805675,18,29.29,19.7,75,80
1.1293076,19,20.19,19.7,73,100
0.941057475,20,11.49,19.8,73,74
0.532631175,21,3.49,19.2,81,33
0.1151693,22,0,18.3,87,21
0,23,0,17.5,89,5
0,0,0,17,90,33
0,1,0,17.1,91,23
0,2,0,17,93,29
0,3,0,16.8,94,25
0,4,0,16.5,94,31
0,5,0.39,16.1,93,36
0.0528692,6,7.98,16,92,26
0.155787025,7,16.43,16.6,89,10
0.190572475,8,25.4,17.3,87,38
0.43568405,9,34.56,18.2,81,46
0.364953075,10,43.49,18.9,76,60
0.516701525,11,51.61,19.5,73,83
0.590149,12,57.92,19.6,72,100
0.9418695,13,60.99,18.9,73,100
1.26252335,14,59.72,18.8,73,89
1.271773175,15,54.6,19.2,72,100
1.631560075,16,47.1,19.5,71,100
0.9787227,17,38.42,19.8,70,100
0.259586025,18,29.3,19.7,71,78
0.0463553,19,20.21,19.2,74,88
0.082193625,20,11.5,18.4,80,77
0.006228175,21,3.5,18.8,82,95
0,22,0,18.3,85,89
0,23,0,17.6,88,93
0,0,0,17.2,90,100
0,1,0,16.7,93,100
0,2,0,16.7,92,100
0,3,0,16.5,94,100
0,4,0,16.3,94,80
0,5,0.34,16.3,91,83
0.006483125,6,7.93,15.9,88,84
0.073749075,7,16.38,15.5,89,82
0.33433335,8,25.35,15.9,87,100
0.416929325,9,34.5,16.1,89,100
0.4985805,10,43.44,16.7,86,100
0.53476975,11,51.56,18.1,76,83
0.917028575,12,57.88,18.9,70,97
1.059339375,13,60.96,19.7,65,72
0.945386725,14,59.7,20.3,61,62
1.858372375,15,54.59,20.5,59,49
1.4670555,16,47.1,20.6,58,71
1.135824925,17,38.43,20.8,57,100
0.76664235,18,29.31,20.6,57,100
0.813889925,19,20.22,20,62,100
1.0087693,20,11.5,19.1,70,76
0.47341785,21,3.5,18.8,73,68
0.01490845,22,0,17.9,78,59
0,23,0,17.3,83,80
0,0,0,16.8,87,79
0,1,0,16.4,88,72
0,2,0,16.2,90,81
0,3,0,16.1,91,67
0,4,0,15.8,93,72
0,5,0.29,15.4,95,68
0.012172175,6,7.87,15.1,96,68
0.096013625,7,16.32,15.8,93,54
0.18018185,8,25.29,16.8,87,88
0.291679125,9,34.44,17.4,85,98
0.308572725,10,43.38,17.8,83,95
0.388637775,11,51.5,18.4,77,77
0.301578975,12,57.83,19.3,68,98
0.5046317,13,60.92,19.2,66,97
0.35275655,14,59.68,18.3,71,100
0.36822795,15,54.58,18,75,100
0.2062099,16,47.1,18.4,72,100
0.3857826,17,38.43,17.1,77,83
1.230292675,18,29.32,16.9,75,50
1.989510625,19,20.22,17,71,36
1.30514895,20,11.5,16.9,70,18
0.902041625,21,3.5,16.3,75,17
0.031215675,22,0,15.6,76,16
0,23,0,15.1,79,5
0,0,0,14.5,83,35
0,1,0,14.1,85,44
0,2,0,13.9,87,35
0,3,0,13.7,88,25
0,4,0,13.4,90,5
0,5,0.23,13.3,91,12
0.00798735,6,7.81,13,92,17
0.06194115,7,16.26,13.7,90,22
0.099005025,8,25.23,14.5,87,26
0.146711225,9,34.38,15.8,83,5
0.365068725,10,43.32,16.7,75,27
0.457135525,11,51.44,17.7,67,29
0.72079735,12,57.77,18.4,61,26
0.80529745,13,60.87,19.4,57,25
1.2787159,14,59.65,20.2,54,92
1.2432994,15,54.57,20.9,51,83
1.1896402,16,47.1,21.2,49,91
1.1754028,17,38.43,21,51,95
2.001490425,18,29.32,20.7,53,93
1.921364625,19,20.22,20.3,56,100
1.50316565,20,11.5,19.7,63,96
0.705755075,21,3.49,20,60,53
0.0352011,22,0,19.1,62,60
0,23,0,18.3,63,54
0,0,0,17.8,64,27
0,1,0,17.5,63,35
0,2,0,17.1,63,1
0,3,0,16.8,65,0
0,4,0,16.9,66,2
0,5,0.16,17,67,0
0.00616995,6,7.74,17,70,1
0.0576685,7,16.19,17.1,73,7
0.099681475,8,25.16,18,73,5
0.13124405,9,34.31,19.1,70,6
0.171524225,10,43.25,20.9,67,6
0.239112025,11,51.38,22.7,62,5
0.48294485,12,57.71,24.1,53,23
0.972003125,13,60.82,24.6,46,29
1.300730975,14,59.61,25.1,44,51
1.405024275,15,54.55,24.8,44,43
2.15007635,16,47.08,23.3,55,25
1.93986295,17,38.42,22.3,64,39
2.0040812,18,29.31,22,67,34
1.81006135,19,20.21,21.8,68,51
1.351842575,20,11.49,21.2,71,28
0.64591675,21,3.47,20.7,71,29
0.03463295,22,0,19.7,74,62
0,23,0,18.9,77,78
0,0,0,18.5,78,78
0,1,0,18.1,81,40
0,2,0,17.9,84,26
0,3,0,17.9,84,14
0,4,0,17.4,86,11
0,5,0.09,17,89,14
0.0053091,6,7.67,16.4,93,13
0.080174925,7,16.12,17.3,92,17
0.13765145,8,25.09,18.4,85,23
0.137463875,9,34.24,18.7,81,35
0.209652,10,43.18,19.5,76,25
0.2893901,11,51.3,20,73,40
0.563103525,12,57.64,19.8,72,50
0.953568875,13,60.76,19.3,74,76
1.03511435,14,59.56,20.2,71,100
0.989547575,15,54.52,20.3,70,100
0.960184525,16,47.07,19.9,70,100
0.816664975,17,38.41,19.1,71,100
0.228263925,18,29.3,18.2,73,100
0.0158062,19,20.2,17.3,78,82
0.017091575,20,11.47,16.6,82,65
0,21,3.45,15.7,92,100
0,22,0,15.6,92,100
0,23,0,15.5,93,100
0,0,0,15.3,92,100
0,1,0,15.3,92,100
0,2,0,15.2,91,100
0,3,0,15,91,82
0,4,0,14.5,92,62
0,5,0.01,14.1,94,76
0.000314625,6,7.6,13.9,95,100
0.1220497,7,16.04,14.1,93,87
0.1649685,8,25.01,14.7,90,53
0.2623044,9,34.17,15.3,80,44
0.438632525,10,43.1,16.1,75,31
0.527139775,11,51.23,16.7,74,46
0.894571175,12,57.56,17,77,55
0.948680525,13,60.69,17.7,77,65
0.84912065,14,59.51,17.9,77,69
0.729700875,15,54.48,18.1,76,40
1.769116575,16,47.04,18,76,49
1.278810775,17,38.39,18.3,75,46
1.592493775,18,29.28,18.2,72,66
2.089904925,19,20.18,17.9,69,21
1.709843625,20,11.45,17.7,66,35
0.85875785,21,3.42,17,70,34
0.027804775,22,0,16.3,72,17
0,23,0,15.6,75,7
0,0,0,15.1,78,4
0,1,0,14.7,80,3
0,2,0,14.3,82,5
0,3,0,13.9,85,7
0,4,0,13.6,87,2
0,5,-0.07,13.3,89,1
0.00421315,6,7.51,13.2,90,0
0.054878075,7,15.96,13.8,88,2
0.08959765,8,24.93,15,83,2
0.1089704,9,34.08,16.1,74,3
0.132961575,10,43.02,17.3,68,4
0.21941665,11,51.14,18.4,64,6
0.5971253,12,57.48,19.5,61,13
0.93150105,13,60.62,20.5,55,28
1.01235325,14,59.46,20.7,52,61
0.980364975,15,54.44,21.1,50,68
1.135359875,16,47.01,21.3,50,62
1.315668225,17,38.37,21.4,51,61
1.0382906,18,29.26,21.1,55,81
0.8771847,19,20.15,20.8,60,69
0.3165888,20,11.42,20.6,63,67
0.2368578,21,3.39,19.6,71,46
0.057893225,22,0,18.8,74,43
0,23,0,17.8,79,27
0,0,0,16.8,84,25
0,1,0,16.2,87,30
0,2,0,16.2,88,27
0,3,0,16,89,19
0,4,0,15.6,91,13
0,5,-0.16,15.4,91,32
0.001742925,6,7.43,15.1,92,26
0.080729025,7,15.87,15.5,91,17
0.104058375,8,24.84,16.6,86,26
0.266821575,9,34,17.4,79,43
0.47340795,10,42.94,18.2,74,49
0.753549225,11,51.06,18.5,74,53
0.770506725,12,57.4,19,74,100
0.831889325,13,60.54,19.2,72,100
0.89063215,14,59.39,18.7,69,100
0.759756975,15,54.4,18.3,69,81
1.36872415,16,46.97,18.4,69,80
1.8566487,17,38.34,18.3,65,54
1.7814746,18,29.23,17.9,64,20
1.610400575,19,20.12,17.7,65,19
1.1341503,20,11.38,17.5,66,28
0.650242475,21,3.34,16.5,73,20
0.04282465,22,0,15.7,78,13
0,23,0,14.9,82,3
0,0,0,14.4,85,4
0,1,0,13.9,87,4
0,2,0,13.8,89,8
0,3,0,13.7,90,20
0,4,0,13.4,91,1
0,5,-0.25,13.5,91,14
0.0058417,6,7.33,13.6,92,14
0.0647535,7,15.78,14.3,92,6
0.103667225,8,24.75,15.9,86,5
0.12611515,9,33.91,16.9,80,25
0.283708225,10,42.84,17.8,75,37
0.754423,11,50.97,18.4,69,29
0.679401875,12,57.3,18.8,64,32
0.905823025,13,60.45,19.1,61,14
1.014826725,14,59.32,19.4,57,0
1.94845755,15,54.34,19.6,55,1
2.1825334,16,46.93,19.8,55,1
2.271585375,17,38.3,19.6,56,1
2.21736365,18,29.19,19.3,57,11
2.06051995,19,20.09,19,58,22
1.413185125,20,11.34,18.5,61,35
0.8483492,21,3.3,17.3,69,35
0.0082546,22,0,16.6,74,31
0,23,0,16.2,78,37
0,0,0,15.7,82,86
0,1,0,15.2,84,75
0,2,0,15,85,72
0,3,0,14.6,85,80
0,4,0,14.6,83,86
0,5,-0.35,14.7,82,74
0.0025426,6,7.24,14.7,83,80
0.070473375,7,15.69,15.2,84,91
0.205866825,8,24.66,16,80,100
0.331008975,9,33.82,16.8,76,100
0.292331925,10,42.75,17.3,71,77
0.45878695,11,50.87,17.9,67,33
0.75019805,12,57.21,18.2,65,23
0.9905949,13,60.36,18.2,64,36
1.2855677,14,59.24,18.1,63,35
1.520774425,15,54.28,18.1,63,37
1.326102075,16,46.88,17.8,64,36
1.1940908,17,38.26,17.6,65,46
1.610088875,18,29.15,17.1,66,53
1.98779285,19,20.05,16.6,67,19
0.795889775,20,11.3,16.1,67,13
0.604816175,21,3.25,15.3,65,30
0.02790185,22,0,14.5,69,10
0,23,0,13.9,74,12
0,0,0,13.6,76,39
0,1,0,13.5,76,24
0,2,0,13.3,77,31
0,3,0,13.3,77,51
0,4,0,13.2,78,73
0,5,-0.45,13.2,78,89
0.004328,6,7.14,13.2,79,62
0.1119287,7,15.59,13.9,78,54
0.097550575,8,24.56,14.8,71,42
0.158194425,9,33.72,15.8,68,50
0.32954815,10,42.65,16.2,65,70
0.717872975,11,50.77,16.9,63,68
0.807774175,12,57.1,17.4,61,40
0.9617123,13,60.26,18.5,57,28
1.36272305,14,59.16,19.1,55,59
1.320736175,15,54.21,19.2,56,100
0.5528051,16,46.83,19.1,59,100
0.569396775,17,38.21,18.9,63,78
0.323216875,18,29.11,18.5,68,100
0.191111475,19,20,18.2,72,100
0.226708975,20,11.25,18,75,100
0.074943525,21,3.19,17,80,100
0,22,0,17,82,97
0,23,0,17,84,47
0,0,0,17.1,86,55
0,1,0,17.3,86,55
0,2,0,17.4,83,64
0,3,0,17.1,83,100
0,4,0,16.7,85,100
0,5,-0.56,16.2,87,100
0.00145,6,7.03,15.8,87,100
0.052672675,7,15.48,15.8,83,100
0.197330325,8,24.46,16,81,100
0.281235325,9,33.61,16,81,100
0.41935035,10,42.55,16.6,78,100
0.6268766,11,50.66,17,77,97
0.79969785,12,56.99,17.8,71,90
0.584516875,13,60.16,17.7,70,91
1.100712975,14,59.07,17.1,70,90
0.994370875,15,54.14,16.6,68,90
0.98397275,16,46.77,16.4,66,90
0.722722,17,38.16,16.6,64,90
1.0151978,18,29.05,16.6,63,90
0.5282745,19,19.94,16.5,63,90
0.14565985,20,11.19,16.2,66,89
0.04975915,21,3.12,15.2,66,90
0.000113725,22,0,14.9,68,90
0,23,0,14.8,69,89
0,0,0,14.7,70,86
0,1,0,14.6,71,43
0,2,0,13.9,76,36
0,3,0,13.3,80,55
0,4,0,12.9,84,49
0,5,-0.67,12.7,86,45
0.0032144,6,6.92,12.6,88,38
0.0772917,7,15.38,13.4,87,26
0.24381535,8,24.35,15.2,81,33
0.403814325,9,33.51,16.6,75,27
0.244060525,10,42.44,17.6,73,20
0.203230375,11,50.55,18.6,72,14
0.428650875,12,56.88,19.7,68,66
0.8298894,13,60.05,20.2,67,38
1.231654475,14,58.97,20.4,68,45
1.873246775,15,54.06,20.6,69,40
2.097541375,16,46.7,20.7,70,36
2.183953225,17,38.1,20.6,72,45
2.1337536,18,29,20.3,73,57
1.851251775,19,19.88,19.7,76,59
1.039319125,20,11.12,19.1,79,53
0.42857575,21,3.05,18.3,81,26
0.02934035,22,0,17.2,86,29
0,23,0,16.7,90,32
0,0,0,16.3,92,39
0,1,0,15.8,94,30
0,2,0,15.5,95,43
0,3,0,15.4,95,71
0,4,0,15.4,94,100
0,5,-0.79,15.5,93,100
0.000503225,6,6.81,15.6,92,85
0.091444825,7,15.26,16.2,90,68
0.188029875,8,24.24,17.2,86,55
0.391052125,9,33.4,18,81,85
0.525615,10,42.32,18.4,77,82
0.69505125,11,50.43,18.8,73,77
0.76020735,12,56.76,19.3,70,44
1.0528073,13,59.93,19.3,70,62
1.2724142,14,58.87,19.1,70,48
1.818180275,15,53.97,19.1,70,63
1.6713231,16,46.63,18.9,70,70
1.30482775,17,38.03,18.6,70,35
1.39053965,18,28.93,18,70,48
1.70443555,19,19.82,17.1,68,49
1.008921575,20,11.05,16.4,65,73
0.5488995,21,2.97,15.5,66,73
0.049491975,22,0,15.3,66,77
0,23,0,15.1,67,60
0,0,0,14.9,69,47
0,1,0,14.4,72,53
0,2,0,14,75,60
0,3,0,13.9,76,63
0,4,0,14,76,39
0,5,-0.91,13.8,78,39
0,6,6.69,13.9,79,73
0.0069966,7,15.15,14.6,78,48
0.237763275,8,24.13,15.6,73,59
0.299135925,9,33.28,16.4,74,97
0.537189075,10,42.21,16.6,74,100
0.787069525,11,50.31,17.3,71,100
0.96143965,12,56.63,18.2,67,100
1.121110775,13,59.8,18.9,64,100
1.38444365,14,58.76,19.5,63,100
1.408864825,15,53.88,20,62,100
1.351882275,16,46.55,20.1,63,53
1.114745,17,37.96,19.8,67,86
0.62742565,18,28.86,19.4,71,76
1.2338646,19,19.75,19.1,73,36
1.640943125,20,10.98,18.5,77,8
0.643615525,21,2.89,17.2,78,7
0.0278507,22,0,16.5,83,8
0,23,0,15.9,87,19
0,0,0,15.5,90,97
0,1,0,15.1,93,91
0,2,0,14.9,94,85
0,3,0,14.6,95,100
0,4,0,14.4,96,98
0,5,-1.04,14.6,95,72
0,6,6.56,14.8,94,75
0.0104433,7,15.03,15.6,91,62
0.111697275,8,24.01,16.6,84,90
0.24229955,9,33.17,16.7,84,89
0.404373,10,42.09,17.6,80,89
0.57068185,11,50.18,18.3,77,89
0.7263465,12,56.5,19.1,73,91
0.91563705,13,59.67,20.2,68,79
1.256576075,14,58.64,20.7,65,64
1.8812751,15,53.78,21,65,33
1.9439416,16,46.47,21.4,64,32
2.0029467,17,37.88,21.4,64,44
2.009502975,18,28.79,21.4,65,29
0.960394425,19,19.67,21.1,66,6
0.5006548,20,10.9,20.7,68,29
0.4727978,21,2.8,19.4,75,26
0.0236739,22,0,18.2,81,23
0,23,0,17.4,85,8
0,0,0,16.8,88,17
0,1,0,16.1,91,2
0,2,0,15.6,93,28
0,3,0,15.3,94,28
0,4,0,15,95,27
0,5,-1.17,14.7,96,29
0.013756225,6,6.44,14.3,96,45
0.113311675,7,14.9,15,95,59
0.217180825,8,23.89,17.1,88,70
0.318621525,9,33.04,18.7,82,71
0.35333165,10,41.96,20.2,76,62
0.52334755,11,50.05,21.5,70,35
0.66137845,12,56.36,22.9,63,31
0.9237739,13,59.53,24,58,36
1.30101265,14,58.51,24.8,54,75
1.16882115,15,53.67,25.2,53,89
0.86644585,16,46.37,25.2,53,31
0.76854195,17,37.8,25,54,43
0.8834717,18,28.71,24.6,57,88
0.294255125,19,19.59,24.1,60,86
0.249270075,20,10.81,23.4,66,85
0.058560775,21,2.71,22.1,68,89
0,22,0,21.4,69,89
0,23,0,21.1,69,88
0,0,0,20.9,68,70
0,1,0,21.1,66,77
0,2,0,20.4,69,44
0,3,0,20.3,69,46
0,4,0,20.4,67,65
0,5,-1.31,20.6,64,52
0,6,6.31,20.5,64,59
0.04527205,7,14.78,20.2,70,34
0.181403075,8,23.76,20.3,77,14
0.13604445,9,32.92,20.8,79,1
0.293999425,10,41.83,21.6,76,0
0.2279583,11,49.92,22.4,72,4
0.734670225,12,56.22,22.9,69,33
0.903227325,13,59.39,23.1,65,45
1.2406131,14,58.38,22.7,64,50
1.686802875,15,53.56,22.2,65,44
2.06454925,16,46.28,21.8,66,21
2.12165025,17,37.71,21.3,66,9
1.88521735,18,28.62,20.8,66,20
1.2785811,19,19.5,20,67,32
1.3383139,20,10.71,19,69,30
0.4002375,21,2.6,18.2,70,52
0.010999775,22,0,17.3,73,100
0,23,0,16.6,77,100
0,0,0,16,81,40
0,1,0,15.4,83,38
0,2,0,14.9,86,39
0,3,0,14,90,40
0,4,0,13.1,92,39
0,5,-1.45,13.1,90,17
0.000419625,6,6.17,12.8,91,5
0.05051995,7,14.64,13.3,91,11
0.104640925,8,23.63,15.8,75,26
0.12503845,9,32.79,17,73,19
0.1581763,10,41.7,18,67,51
0.3197468,11,49.78,19,61,60
0.904088975,12,56.07,19.5,57,68
1.04711995,13,59.24,20.5,53,42
1.32550795,14,58.25,21.1,51,57
1.651135575,15,53.44,21.2,50,38
1.1287368,16,46.17,20.8,52,18
1.8897049,17,37.61,20,57,16
1.683647725,18,28.53,19,62,17
1.35060815,19,19.41,18.4,63,12
0.5103878,20,10.62,17.7,66,13
0.442466875,21,2.5,16.5,69,5
0.01313305,22,0,15.6,73,20
0,23,0,15.2,74,20
0,0,0,14.8,75,20
0,1,0,14.4,77,14
0,2,0,14.2,78,16
0,3,0,13.9,79,22
0,4,0,13.5,82,22
0,5,-1.59,13.2,83,48
0.003172675,6,6.03,12.9,85,68
0.04624685,7,14.51,13.3,85,57
0.089511875,8,23.5,15.2,73,57
0.16703505,9,32.66,16.3,67,44
0.4733638,10,41.56,17.1,62,58
0.59009935,11,49.63,17.8,60,75
0.80042695,12,55.92,18.8,56,7
1.0186454,13,59.09,19,55,58
1.176194025,14,58.1,19.1,56,100
1.52577745,15,53.32,19.4,56,75
1.58956275,16,46.06,19.1,58,48
1.566286375,17,37.51,19,61,73
2.223424,18,28.43,19,61,85
1.793119425,19,19.31,18.8,60,53
0.342105125,20,10.51,18.5,61,61
0.0413996,21,2.38,18,67,67
0,22,0,17.7,68,45
0,23,0,17.6,69,37
0,0,0,17.5,69,30
0,1,0,17.4,68,35
0,2,0,17.3,69,78
0,3,0,16.9,75,100
0,4,0,16.1,84,66
0,5,-1.74,15.5,89,11
0.0005296,6,5.89,15,91,4
0.04031985,7,14.37,15.1,89,1
0.139691925,8,23.36,15.9,82,10
0.199059025,9,32.52,16.9,71,23
0.18668355,10,41.42,17.4,64,35
0.219901925,11,49.49,18.2,59,26
0.430494825,12,55.76,18.8,55,19
0.938809675,13,58.93,19.2,55,19
1.216760675,14,57.95,19.2,55,17
1.9131581,15,53.19,19.1,55,9
2.097180125,16,45.95,18.8,54,5
2.2031341,17,37.41,18.7,54,28
2.15248615,18,28.33,18.3,55,46
2.023581525,19,19.2,17.8,57,5
1.608402175,20,10.4,17.3,58,7
0.6308097,21,2.26,16.4,62,6
0.01337305,22,0,15.6,67,0
0,23,0,14.9,72,2
0,0,0,13.8,80,9
0,1,0,13,84,22
0,2,0,13.5,80,29
0,3,0,14.3,77,30
0,4,0,13.9,79,27
0,5,-1.9,11.6,90,29
0.001021325,6,5.74,11.4,90,24
0.08008365,7,14.23,12.1,90,14
0.0920421,8,23.22,14.6,74,2
0.127245675,9,32.38,15.9,72,5
0.16264875,10,41.28,17.2,66,17
0.2405473,11,49.33,18.6,62,9
0.4923513,12,55.6,19.9,57,11
0.90122485,13,58.76,21.1,53,19
1.206020775,14,57.79,22.2,50,51
1.6766236,15,53.05,22.9,48,59
1.929917725,16,45.82,23.3,48,40
1.837905125,17,37.29,23.6,48,29
1.80462105,18,28.22,23.7,48,29
1.63447415,19,19.09,23.7,48,25
1.281784875,20,10.28,23.2,51,19
0.504062725,21,2.14,22.1,54,9
0.0152279,22,0,21.1,55,33
0,23,0,20.2,58,28
0,0,0,18.8,69,28
0,1,0,17.5,75,13
0,2,0,16.6,77,13
0,3,0,16,80,21
0,4,0,15.7,79,28
0,5,-2.05,15.8,77,28
0,6,5.59,15.9,75,29
0.0298043,7,14.08,16.6,73,28
0.134719825,8,23.08,18.2,69,26
0.261112375,9,32.24,19.8,65,22
0.275463125,10,41.13,21.9,59,27
0.4895702,11,49.18,24,54,25
0.47774785,12,55.43,25.8,47,30
0.81368535,13,58.59,27.1,42,30
1.163766825,14,57.63,27.9,40,18
1.696896175,15,52.9,28.6,39,5
1.896547175,16,45.69,29,39,4
1.956023475,17,37.17,29.1,39,1
1.852314125,18,28.1,28.9,41,3
1.609963725,19,18.97,28.4,45,0
1.146152825,20,10.16,27.7,50,0
0.197538375,21,2,25.7,56,10
0.0129293,22,0,23.7,69,19
0,23,0,22.1,68,17
0,0,0,20.9,71,31
0,1,0,20.1,72,14
0,2,0,19.6,72,1
0,3,0,19.3,71,0
0,4,0,19,71,20
0,5,-2.22,18.8,70,13
0,6,5.43,18.6,72,6
0.053962275,7,13.93,19,73,2
0.11801045,8,22.94,21.2,67,0
0.159514625,9,32.09,24.2,62,0
0.1870584,10,40.98,26,58,0
0.2642057,11,49.02,27.4,55,0
0.4436082,12,55.26,29.8,48,50
0.788204825,13,58.41,31.5,42,10
1.137403775,14,57.46,32.8,37,6
1.636982925,15,52.75,33.4,35,8
1.823551,16,45.56,33.8,33,11
1.8590038,17,37.05,34,33,17
1.778673125,18,27.98,33.8,36,9
1.595840275,19,18.85,33.2,39,1
1.17879405,20,10.03,32,40,0
0.4157425,21,1.87,30.6,38,0
0.015316325,22,0,28.9,37,0
0,23,0,28.1,36,0
0,0,0,27.5,36,0
0,1,0,26.7,37,0
0,2,0,25.8,40,0
0,3,0,24.8,42,2
0,4,0,23.9,45,5
0,5,-2.38,22.7,55,19
0.000641475,6,5.28,21.7,70,4
0.076424875,7,13.78,21.6,77,2
0.178569325,8,22.79,22.3,77,6
0.287650775,9,31.94,22.6,75,28
0.34970905,10,40.83,22.8,73,28
0.47758095,11,48.85,22.9,69,23
0.6518876,12,55.08,23.5,62,35
0.9100857,13,58.23,24.1,60,18
1.2940709,14,57.29,24.8,59,32
0.5448875,15,52.59,25.1,59,30
1.460949575,16,45.42,24.9,60,37
1.821870925,17,36.92,25,61,46
1.56097725,18,27.85,25.4,59,75
0.88692505,19,18.72,25.4,59,83
0.543965775,20,9.89,24.9,60,75
0.357420425,21,1.72,22.6,72,78
0.006503775,22,0,22.1,75,65
0,23,0,21.2,80,27
0,0,0,20.7,83,95
0,1,0,20.6,85,100
0,2,0,20.1,87,100
0,3,0,19.6,90,100
0,4,0,19.2,93,100
0,5,-2.55,18.5,96,100
0,6,5.11,18.3,94,100
0.01043275,7,13.63,18.5,94,100
0.115105,8,22.63,19.1,90,100
0.13999945,9,31.79,18.5,95,100
0.0612965,10,40.67,18.6,95,100
0.12113305,11,48.68,18.4,95,100
0.2159645,12,54.9,18.1,95,100
0.173309275,13,58.04,18.1,95,100
0.256685425,14,57.11,18.3,93,100
0.3668445,15,52.43,18.9,85,100
0.27168465,16,45.27,19.7,81,100
0.234621275,17,36.78,19.3,84,100
0.326543775,18,27.71,18.5,83,100
0.33536265,19,18.58,18.1,82,100
0.092373775,20,9.75,17.9,80,100
0.007817275,21,1.57,17.4,78,93
0,22,0,17.2,79,90
0,23,0,17.1,79,90
0,0,0,16.9,80,98
0,1,0,16.8,80,100
0,2,0,16.6,80,100
0,3,0,16.6,80,100
0,4,0,16.5,81,92
0,5,-2.72,16.3,81,78
0,6,4.95,16.2,81,50
0.0279909,7,13.47,16.2,81,51
0.159742675,8,22.48,16.7,75,47
0.304001,9,31.63,16.7,69,75
0.479875,10,40.51,17.4,65,86
0.649951725,11,48.51,17.7,63,100
0.856536475,12,54.72,18.3,62,100
0.78026185,13,57.84,19,61,91
1.04037275,14,56.92,19.5,59,74
1.0122046,15,52.26,19.7,59,100
1.13483725,16,45.12,20,59,100
1.1700014,17,36.63,19.8,60,100
1.51172095,18,27.58,19.4,62,82
0.5400766,19,18.44,18.9,64,86
0.3053649,20,9.6,18.3,67,72
0.038236075,21,1.42,16.5,70,48
0.01035985,22,0,16,74,52
0,23,0,15.7,77,38
0,0,0,15.5,79,57
0,1,0,15.4,80,52
0,2,0,15.1,83,31
0,3,0,14.7,86,38
0,4,0,13.9,90,22
0,5,-2.9,13.4,92,11
0.0011546,6,4.78,13,92,11
0.06815525,7,13.3,13.6,92,19
0.141247975,8,22.32,15.6,79,25
0.2118407,9,31.47,17.1,74,25
0.16844275,10,40.34,18.1,69,73
0.259759025,11,48.34,18.9,66,76
0.492104525,12,54.52,19.6,64,69
0.852024225,13,57.64,20.4,62,27
1.23169395,14,56.72,21.4,60,100
1.730118475,15,52.08,22.1,58,100
1.97256275,16,44.96,22.5,56,100
1.861389725,17,36.48,22.6,55,100
1.85123495,18,27.43,22.6,55,79
1.520038425,19,18.29,22.5,56,33
1.162969975,20,9.45,22.2,58,24
0.3026017,21,1.25,21.1,64,13
0.0024378,22,0,20.3,70,26
0,23,0,19.5,74,30
0,0,0,17.8,84,9
0,1,0,17.6,84,23
0,2,0,17.5,82,11
0,3,0,17.4,81,29
0,4,0,17.4,81,32
0,5,-3.08,17.2,83,32
0,6,4.61,17,85,34
0.03521825,7,13.14,17.2,84,16
0.13636635,8,22.16,18.1,79,8
0.2938132,9,31.31,19.4,75,20
0.2491042,10,40.18,20.6,71,20
0.33119825,11,48.16,22.1,66,8
0.365989,12,54.33,23.5,61,2
0.73050425,13,57.44,24.6,56,3
